TranscriptClusterID	Chrom	Start	Stop	TotalProbes	AccessionID	Gene	mRNA	LocusType	logFC	AveExpr	t	P.Value	adj.P.Val	B	FC
TC1000000322.mm.1	chr10	38965515	39110188	530	NM_010681	Lama4	NM_010681 // Lama4 // laminin, alpha 4	refseq:NM:protein_coding:CODING	1.13188833333334	13.7801633333333	13.0948446054417	3.33279191119248e-05	0.00295175052613467	3.24566865351039	2.19145390465343
TC1000000324.mm.1	chr10	39134023	39151058	150	NM_028006	Tube1	NM_028006 // Tube1 // epsilon-tubulin 1	refseq:NM:protein_coding:CODING	0.723315000000003	7.41859166666667	10.9407920047935	8.30488554084058e-05	0.00380496877975889	2.2809694173222	1.65097125298664
TC1000000332.mm.1	chr10	39732118	39875211	489	NM_011264	Rev3l	NM_011264 // Rev3l // REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)	refseq:NM:protein_coding:CODING	1.14261833333334	10.59958	12.9459143945992	3.53319995860317e-05	0.00297017874645386	3.18504762413582	2.2078135373968
TC1000000413.mm.1	chr10	44268358	44364291	100	NM_053069	Atg5	NM_053069 // Atg5 // autophagy related 5	refseq:NM:protein_coding:CODING	-0.973398333333328	9.98020833333333	-6.89950930437835	0.000809329396242917	0.00971697484663393	-0.233323796542892	-1.96346017134803
TC1000000473.mm.1	chr10	52690501	53111622	108	NM_178675	Slc35f1	NM_178675 // Slc35f1 // solute carrier family 35, member F1	refseq:NM:protein_coding:CODING	2.06402833333334	12.0169833333333	24.9893551950953	1.18397090487802e-06	0.00179083001222681	6.33904848016984	4.18152252164642
TC1000000508.mm.1	chr10	57784881	57788451	60	NM_021272	Fabp7	NM_021272 // Fabp7 // fatty acid binding protein 7, brain	refseq:NM:protein_coding:CODING	1.54989500000001	14.534035	19.0176274354654	4.88605754765628e-06	0.00186561485727168	5.12931917857951	2.92795828600317
TC1000000571.mm.1	chr10	61648552	61674168	170	NM_026438	Ppa1	NM_026438 // Ppa1 // pyrophosphatase (inorganic) 1	refseq:NM:protein_coding:CODING	-0.864779999999998	9.97396166666667	-7.02613330272062	0.000741694678623436	0.00937479711126397	-0.135192562139094	-1.82106194793939
TC1000000590.mm.1	chr10	62920633	62946498	167	NM_175194	Slc25a16	NM_175194 // Slc25a16 // solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16	refseq:NM:protein_coding:CODING	-0.927231666666662	8.61958	-10.3048603352753	0.000112304591274264	0.00424781561552116	1.95516760077176	-1.90162353893404
TC1000000661.mm.1	chr10	69533708	70027438	1108	NM_009670	Ank3	NM_009670 // Ank3 // ankyrin 3, epithelial	refseq:NM:protein_coding:CODING	-0.857604999999999	7.26012166666667	-7.82111651500123	0.000441209775142793	0.00742773473337612	0.446858430954071	-1.81202768786748
TC1000000671.mm.1	chr10	70097121	70193200	150	NM_001111121	Ccdc6	NM_001111121 // Ccdc6 // coiled-coil domain containing 6	refseq:NM:protein_coding:CODING	0.597918333333336	10.954105	8.01081494919416	0.00039240870807686	0.00705542471500733	0.577645182734204	1.51353111405893
TC1000000729.mm.1	chr10	75933467	75937744	68	NM_175329	Chchd10	NM_175329 // Chchd10 // coiled-coil-helix-coiled-coil-helix domain containing 10	refseq:NM:protein_coding:CODING	-1.07354666666666	8.31065333333333	-12.2876247877228	4.60974140989742e-05	0.00317668015570273	2.90695213309062	-2.10460088366901
TC1000000744.mm.1	chr10	76531588	76557138	394	NM_146006	Lss	NM_146006 // Lss // lanosterol synthase	refseq:NM:protein_coding:CODING	-0.697034999999998	8.26010166666667	-8.40102938740007	0.000310632378824802	0.00634714559267282	0.837657572388235	-1.62116956911261
TC1000000760.mm.1	chr10	77581720	77598732	198	NM_145925	Pttg1ip	NM_145925 // Pttg1ip // pituitary tumor-transforming 1 interacting protein	refseq:NM:protein_coding:CODING	-0.719069999999995	12.10673	-8.48937923601448	0.000295014950035543	0.00617031177883106	0.894909044610429	-1.64612055888747
TC1000000784.mm.1	chr10	78425670	78427622	40	NM_007793	Cstb	NM_007793 // Cstb // cystatin B	refseq:NM:protein_coding:CODING	-1.78422666666666	13.0100183333333	-13.6624735263726	2.68287356149613e-05	0.00278402853197875	3.46941246679513	-3.44433786234449
TC1000000813.mm.1	chr10	79716634	79736108	100	NM_008226	Hcn2	NM_008226 // Hcn2 // hyperpolarization-activated, cyclic nucleotide-gated K+ 2	refseq:NM:protein_coding:CODING	0.826570000000002	6.78985	7.26805197560872	0.000630055512947794	0.0087147152118544	0.0480037878507762	1.77346394476372
TC1000000837.mm.1	chr10	80047166	80056439	158	NM_001037741	Gpx4	NM_001037741 // Gpx4 // glutathione peroxidase 4	refseq:NM:protein_coding:CODING	-1.04572833333333	8.33813	-6.96036037613995	0.000775961432639406	0.00949554393192399	-0.185969204749384	-2.06440829599224
TC1000000847.mm.1	chr10	80249121	80256794	140	NM_029272	Ndufs7	NM_029272 // Ndufs7 // NADH dehydrogenase (ubiquinone) Fe-S protein 7	refseq:NM:protein_coding:CODING	-0.688804999999995	9.49801	-7.89324580630335	0.000421855730362859	0.00724192707874694	0.496936113961015	-1.61194777143542
TC1000000873.mm.1	chr10	80826656	80829290	128	NM_008753	Oaz1	NM_008753 // Oaz1 // ornithine decarboxylase antizyme 1	refseq:NM:protein_coding:CODING	-0.598469999999999	12.3877933333333	-7.21615269435906	0.000652241679872263	0.00882034138377798	0.00916705748284663	-1.51410997812982
TC1000001040.mm.1	chr10	86021906	86051873	186	NM_153195	Fbxo7	NM_153195 // Fbxo7 // F-box protein 7	refseq:NM:protein_coding:CODING	0.781540000000007	10.1745583333333	11.0104562633603	8.042800572124e-05	0.00380496877975889	2.31540613413087	1.71896479712124
TC1000001084.mm.1	chr10	88730858	88744094	150	NM_025859	Arl1	NM_025859 // Arl1 // ADP-ribosylation factor-like 1	refseq:NM:protein_coding:CODING	-0.889413333333328	11.661815	-7.30016921295332	0.000616769987183298	0.00861867527090083	0.0719124333439813	-1.85242268968263
TC1000001138.mm.1	chr10	93640681	93747207	150	NM_021320	Ntn4	NM_021320 // Ntn4 // netrin 4	refseq:NM:protein_coding:CODING	-1.343075	9.05492166666667	-12.6432893254128	3.98623096498274e-05	0.00300377096156091	3.05929951849482	-2.53691467936802
TC1000001191.mm.1	chr10	97607205	97613688	50	NM_008438	Kera	NM_008438 // Kera // keratocan	refseq:NM:protein_coding:CODING	1.92353	7.88644333333333	13.5695922513755	2.77816229287427e-05	0.00278402853197875	3.4335720348754	3.79350121553805
TC1000001207.mm.1	chr10	99263231	99267489	40	NM_026268	Dusp6	NM_026268 // Dusp6 // dual specificity phosphatase 6	refseq:NM:protein_coding:CODING	-1.03901999999999	12.8219183333333	-14.8135151692002	1.77220911226673e-05	0.00254722147433401	3.89028041714714	-2.05483136457181
TC1000001260.mm.1	chr10	107271831	107425143	100	NM_001033223	Lin7a	NM_001033223 // Lin7a // lin-7 homolog A (C. elegans)	refseq:NM:protein_coding:CODING	-1.06857166666667	6.95061333333333	-9.62700896226952	0.00015796108966259	0.00478122176688704	1.58346828375005	-2.09735586185194
TC1000001282.mm.1	chr10	110745439	110787384	286	NM_178609	E2f7	NM_178609 // E2f7 // E2F transcription factor 7	refseq:NM:protein_coding:CODING	1.20118	7.653415	11.0268608738931	7.98251628239786e-05	0.00380496877975889	2.32348061716255	2.29927655084459
TC1000001328.mm.1	chr10	115384959	115432772	410	NM_001033261	Zfc3h1	NM_001033261 // Zfc3h1 // zinc finger, C3H1-type containing	refseq:NM:protein_coding:CODING	0.626551666666671	11.6250016666667	8.49543599208085	0.000293978640600894	0.00617031177883106	0.898812607426144	1.54387041693528
TC1000001490.mm.1	chr10	121033960	121100650	140	NM_011915	Wif1	NM_011915 // Wif1 // Wnt inhibitory factor 1	refseq:NM:protein_coding:CODING	-4.24432	8.81986166666667	-14.1921305317816	2.20800195112422e-05	0.00263212668609609	3.66829215908207	-18.9525491333939
TC1000001551.mm.1	chr10	127165156	127172340	160	NM_001244617	B4galnt1	NM_001244617 // B4galnt1 // beta-1,4-N-acetyl-galactosaminyl transferase 1	refseq:NM:protein_coding:CODING	-0.918356666666664	8.30935333333333	-8.50121460517117	0.000292993920406107	0.00617031177883106	0.902534379035291	-1.88996126518123
TC1000001555.mm.1	chr10	127266262	127281959	200	NM_001190453	Dctn2	NM_001190453 // Dctn2 // dynactin 2	refseq:NM:protein_coding:CODING	-0.592204999999998	10.7120066666667	-8.71751303146267	0.000258783624654925	0.00578817363810471	1.04009093748094	-1.50754910978969
TC1000001597.mm.1	chr10	128303335	128321358	303	NM_001252326	Pan2	NM_001252326 // Pan2 // PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae)	refseq:NM:protein_coding:CODING	0.761840000000005	9.47200666666667	7.96878023439823	0.000402650157838888	0.00710082405691556	0.548918417711671	1.69565186502849
TC1000001638.mm.1	chr10	129332883	129333818	30	NM_146728	Olfr781	NM_146728 // Olfr781 // olfactory receptor 781	refseq:NM:protein_coding:CODING	-0.617685	5.20184833333333	-6.88336540887903	0.000818462705286529	0.00977994889599623	-0.245948519123631	-1.53441103402843
TC1000001679.mm.1	chr10	5020192	5194707	580	NM_001079686	Syne1	NM_001079686 // Syne1 // spectrin repeat containing, nuclear envelope 1	refseq:NM:protein_coding:CODING	0.951665000000006	10.36268	9.60778903692134	0.000159546766431923	0.00478317022176657	1.5725349152707	1.93410349992159
TC1000001686.mm.1	chr10	5799158	5805600	90	NM_025995	Fbxo5	NM_025995 // Fbxo5 // F-box protein 5	refseq:NM:protein_coding:CODING	0.761998333333338	8.61691333333333	8.96524688258111	0.000225227526023615	0.00548262850466022	1.1935579213609	1.69583797015632
TC1000001694.mm.1	chr10	7119062	7212237	140	NM_172546	Cnksr3	NM_172546 // Cnksr3 // Cnksr family member 3	refseq:NM:protein_coding:CODING	-0.794823333333333	9.00788166666667	-12.338311176696	4.51416625274309e-05	0.00315402288209019	2.92897289172217	-1.73486491667451
TC1000001696.mm.1	chr10	7444873	7473477	100	NM_029975	Ulbp1	NM_029975 // Ulbp1 // UL16 binding protein 1	refseq:NM:protein_coding:CODING	1.44437166666667	8.65021166666667	10.207128885038	0.000117814157754462	0.0043197952040787	1.90319155645842	2.72144271177215
TC1000001708.mm.1	chr10	8204753	8518825	130	NM_177387	Ust	NM_177387 // Ust // uronyl-2-sulfotransferase	refseq:NM:protein_coding:CODING	0.865643333333335	9.43184333333333	8.39631898477398	0.000311492042962592	0.00635438715055804	0.834588790212566	1.82215202861599
TC1000001716.mm.1	chr10	8722219	8886070	240	NM_175155	Sash1	NM_175155 // Sash1 // SAM and SH3 domain containing 1	refseq:NM:protein_coding:CODING	0.662413333333339	12.30553	10.5268936630697	0.000100880915621113	0.00406871642121306	2.07132274441257	1.58272799031001
TC1000001755.mm.1	chr10	12382188	12869365	804	NM_011682	Utrn	NM_011682 // Utrn // utrophin	refseq:NM:protein_coding:CODING	0.955238333333339	12.7383066666667	10.1830677446396	0.000119219256000508	0.00433341321702426	1.89031422333667	1.93889991383134
TC1000001773.mm.1	chr10	13647054	13868980	170	NM_025446	Aig1	NM_025446 // Aig1 // androgen-induced 1	refseq:NM:protein_coding:CODING	-0.973274999999999	7.76764333333333	-8.00366034584462	0.000394130014749581	0.00707100731882753	0.572765780456128	-1.96329232594043
TC1000001786.mm.1	chr10	14402585	14545036	270	NM_001002268	Gpr126	NM_001002268 // Gpr126 // G protein-coupled receptor 126	refseq:NM:protein_coding:CODING	1.31341333333333	12.1383883333333	15.8353211701393	1.25766068495256e-05	0.00224649033437053	4.23093507456138	2.4852884988082
TC1000001789.mm.1	chr10	14654755	14705560	186	NM_025418	Vta1	NM_025418 // Vta1 // Vps20-associated 1 homolog (S. cerevisiae)	refseq:NM:protein_coding:CODING	-0.683983333333329	8.63069333333333	-7.13976133579584	0.000686590394611934	0.00900876796853103	-0.0484558708114555	-1.60656943358897
TC1000001813.mm.1	chr10	19000910	19015657	190	NM_001166402	Tnfaip3	NM_001166402 // Tnfaip3 // tumor necrosis factor, alpha-induced protein 3	refseq:NM:protein_coding:CODING	-0.666463333333329	8.26522166666667	-10.7833429214809	8.93540582036128e-05	0.0039069611393409	2.20224862262989	-1.58717733954564
TC1000001822.mm.1	chr10	19859929	19907689	180	NM_001161825	Pex7	NM_001161825 // Pex7 // peroxisomal biogenesis factor 7	refseq:NM:protein_coding:CODING	-0.905776666666664	8.80004166666667	-6.96344272071422	0.00077431463158502	0.00949554393192399	-0.183580205503847	-1.87355283993752
TC1000001830.mm.1	chr10	20398004	20725078	248	NM_013875	Pde7b	NM_013875 // Pde7b // phosphodiesterase 7B	refseq:NM:protein_coding:CODING	0.964716666666673	12.6372016666667	8.81395142600282	0.000245062886744739	0.00567593627098565	1.10034154062159	1.95168019011948
TC1000001897.mm.1	chr10	24915207	24927484	98	NM_007482	Arg1	NM_007482 // Arg1 // arginase, liver	refseq:NM:protein_coding:CODING	-3.01342833333333	7.62050833333333	-9.11250864834853	0.00020771628274124	0.00531312066370269	1.28279080330129	-8.07481011021566
TC1000001909.mm.1	chr10	25867370	25894505	21	NR_030449	Mir680-3	NR_030449 // Mir680-3 // microRNA 680-3	refseq:NR:ncRNA:NONCODING	1.31858	9.76386333333333	8.48267119042964	0.000296167726166016	0.0061821633329907	0.890582557929719	2.49420492065795
TC1000001911.mm.1	chr10	25991186	26079052	70	NM_029881	Tmem200a	NM_029881 // Tmem200a // transmembrane protein 200A	refseq:NM:protein_coding:CODING	0.946651666666668	8.90665	8.10909500157154	0.000369637240411011	0.00691262863052652	0.644256050247554	1.92739419716112
TC1000001955.mm.1	chr10	31332380	31445921	100	NM_009413	Tpd52l1	NM_009413 // Tpd52l1 // tumor protein D52-like 1	refseq:NM:protein_coding:CODING	-2.55479666666666	9.13408833333333	-9.57682523208613	0.000162141075564239	0.00483788193792087	1.55487343083515	-5.87584633339978
TC1000002003.mm.1	chr10	35708691	35711891	30	NM_007444	Amd2	NM_007444 // Amd2 // S-adenosylmethionine decarboxylase 2	refseq:NM:protein_coding:CODING	-1.14680666666666	9.402255	-9.27761422347672	0.000189959939094756	0.00504765028245664	1.38112442050224	-2.21423242321995
TC1000002008.mm.1	chr10	37133243	37138926	59	NM_008538	Marcks	NM_008538 // Marcks // myristoylated alanine rich protein kinase C substrate	refseq:NM:protein_coding:CODING	0.658131666666677	11.9104416666667	10.5372157614266	0.000100384176383957	0.00406871642121306	2.07665866708169	1.57803769376306
TC1000002025.mm.1	chr10	39620802	39732007	471	NR_038037	E130307A14Rik	NR_038037 // E130307A14Rik // RIKEN cDNA E130307A14 gene	refseq:NR:ncRNA:NONCODING	0.652623333333336	8.37082	11.2027379904547	7.36867784249521e-05	0.00372258896449787	2.40922819731223	1.5720240980968
TC1000002043.mm.1	chr10	40287458	40302188	102	NM_007444	Amd2	NM_007444 // Amd2 // S-adenosylmethionine decarboxylase 2	refseq:NM:protein_coding:CODING	-1.41217166666667	11.9841233333333	-10.1428875314687	0.000121610097781375	0.00435810040867101	1.86873811834039	-2.66137474100968
TC1000002120.mm.1	chr10	49093335	49097446	50	NR_046212	C130030K03Rik	NR_046212 // C130030K03Rik // proteasome (prosome, macropain) subunit, alpha type 6 pseudogene	refseq:NR:ncRNA:NONCODING	0.973905000000003	7.596835	13.9869230665494	2.37910249322388e-05	0.00269306603889727	3.59233064812602	1.96414984899998
TC1000002224.mm.1	chr10	59949675	59951770	56	NM_029083	Ddit4	NM_029083 // Ddit4 // DNA-damage-inducible transcript 4	refseq:NM:protein_coding:CODING	-1.05165499999999	9.70037833333333	-12.4541149668022	4.3044778988883e-05	0.00313799933698314	2.97889467041456	-2.07290643667219
TC1000002229.mm.1	chr10	60181527	60219260	60	NM_016803	Chst3	NM_016803 // Chst3 // carbohydrate (chondroitin 6/keratan) sulfotransferase 3	refseq:NM:protein_coding:CODING	0.785621666666671	7.28901166666667	7.00556215233165	0.000752217467496936	0.00942690850100623	-0.151028205912079	1.72383497109506
TC1000002269.mm.1	chr10	62804570	62899118	278	NM_001253857	Tet1	NM_001253857 // Tet1 // tet methylcytosine dioxygenase 1	refseq:NM:protein_coding:CODING	1.56008166666667	7.90863	20.5422680046178	3.27675552139261e-06	0.00179083001222681	5.48845133811506	2.94870534727976
TC1000002274.mm.1	chr10	63014664	63024217	240	NM_001079824	Hnrnph3	NM_001079824 // Hnrnph3 // heterogeneous nuclear ribonucleoprotein H3	refseq:NM:protein_coding:CODING	0.695646666666669	10.3659766666667	9.61018186627946	0.000159348332198709	0.00478292195679489	1.57389732005627	1.61961023669805
TC1000002297.mm.1	chr10	66120609	66124129	44	NR_038039	1700023F02Rik	NR_038039 // 1700023F02Rik // RIKEN cDNA 1700023F02 gene	refseq:NR:ncRNA:NONCODING	0.910845000000002	6.17181666666667	8.58059097981342	0.000279853529693188	0.00604738473571542	0.95340891022847	1.8801463953499
TC1000002341.mm.1	chr10	69336635	69352938	162	NM_007659	Cdk1	NM_007659 // Cdk1 // cyclin-dependent kinase 1	refseq:NM:protein_coding:CODING	0.693476666666669	9.41599166666667	7.89655279980188	0.000420992617975766	0.00724192707874694	0.499221760116656	1.61717596454302
TC1000002350.mm.1	chr10	70557682	70655965	310	NM_001162846	Phyhipl	NM_001162846 // Phyhipl // phytanoyl-CoA hydroxylase interacting protein-like	refseq:NM:protein_coding:CODING	0.882625000000003	6.106945	14.5447752390183	1.94684065952425e-05	0.00255678876558192	3.79572162241142	1.8437269332383
TC1000002358.mm.1	chr10	71330480	71344954	50	NM_134007	Cisd1	NM_134007 // Cisd1 // CDGSH iron sulfur domain 1	refseq:NM:protein_coding:CODING	-0.891118333333331	8.14087	-8.47711869765035	0.000297125940091249	0.00618676222774436	0.886998845260369	-1.85461320648909
TC1000002365.mm.1	chr10	72973303	73086705	44	NR_040646	A330049N07Rik	NR_040646 // A330049N07Rik // RIKEN cDNA A330049N07 gene	refseq:NR:ncRNA:NONCODING	2.14396500000001	10.96084	28.5462452906983	5.92070766090441e-07	0.00179083001222681	6.85910464266562	4.4197507140779
TC1000002388.mm.1	chr10	75859353	75860250	30	NM_010798	Mif	NM_010798 // Mif // macrophage migration inhibitory factor	refseq:NM:protein_coding:CODING	-1.13282666666666	13.075485	-13.9217050461196	2.43674400638353e-05	0.00270006264284427	3.56790297684127	-2.19287969669573
TC1000002400.mm.1	chr10	76351254	76442912	460	NM_001282992	Pcnt	NM_001282992 // Pcnt // pericentrin (kendrin)	refseq:NM:protein_coding:CODING	0.709115000000002	8.77491666666667	7.04194687216324	0.000733722905942248	0.00934447202691917	-0.123047164246217	1.63480096491611
TC1000002405.mm.1	chr10	76595756	76623630	306	NM_146007	Col6a2	NM_146007 // Col6a2 // collagen, type VI, alpha 2	refseq:NM:protein_coding:CODING	1.18472333333333	12.8148383333333	11.5892701632057	6.20540636283607e-05	0.00349965440009901	2.59255239019608	2.27319797185812
TC1000002406.mm.1	chr10	76708792	76726168	352	NM_009933	Col6a1	NM_009933 // Col6a1 // collagen, type VI, alpha 1	refseq:NM:protein_coding:CODING	1.16239666666667	14.67789	13.3332107236272	3.03936706086488e-05	0.00289580301825509	3.34101209960659	2.23828953155994
TC1000002453.mm.1	chr10	78436744	78464975	153	NM_172134	Pdxk	NM_172134 // Pdxk // pyridoxal (pyridoxine, vitamin B6) kinase	refseq:NM:protein_coding:CODING	-0.781889999999994	8.60766833333333	-8.71250564041155	0.000259520462876694	0.00579211907962509	1.03694456443135	-1.71938187117149
TC1000002458.mm.1	chr10	78584503	78591964	80	NM_027875	Syde1	NM_027875 // Syde1 // synapse defective 1, Rho GTPase, homolog 1 (C. elegans)	refseq:NM:protein_coding:CODING	1.22775333333334	10.0865883333333	14.8681470072558	1.73902009274063e-05	0.00252255895230991	3.9092405404055	2.3420198982963
